#START#
0,04374647|-0,1241427|0,1684553
0,2272096|-0,1847541|0,4219713
0,2166871|-0,1430813|0,4391526
0,2045878|-0,1774685|0,4343656
0,1713132|-0,1605047|0,452954
0,1521524|-0,1431103|0,4695474
0,1383196|-0,1353775|0,4780605
0,2132843|-0,1721739|0,4325496
0,181776|-0,1245885|0,4467057
0,1701594|-0,08930328|0,4658001
0,1641093|-0,07071251|0,4768843
0,1612678|-0,05836719|0,4841393
0,2206132|-0,1700382|0,4316841
0,201573|-0,120522|0,4448765
0,1981839|-0,1142672|0,4855131
0,2015237|-0,137141|0,4962435
0,2033942|-0,1527837|0,4920991
0,2303066|-0,1667878|0,4311274
0,2201222|-0,1225971|0,4485723
0,2175864|-0,1251694|0,4844523
0,2167523|-0,14617|0,48137
0,2156684|-0,159637|0,4696798
0,2388144|-0,1663099|0,4325775
0,237453|-0,1244716|0,4552892
0,2341509|-0,1278557|0,4787318
0,2307113|-0,1452261|0,4782655
0,226043|-0,1555523|0,4701311
#END#
#START#
0,002808422|-0,1264889|0,1725843
0,1749434|-0,1874959|0,4338323
0,1636802|-0,145846|0,4505946
0,1517993|-0,1802242|0,4452308
0,1177416|-0,1632814|0,4623629
0,09787185|-0,1459076|0,478123
0,08367906|-0,1381847|0,486031
0,1605678|-0,1749285|0,4438064
0,1284729|-0,1273581|0,4566323
0,116032|-0,09209834|0,4752486
0,1095025|-0,07352247|0,4860829
0,1063462|-0,06118709|0,4932238
0,167928|-0,1727928|0,443267
0,1483316|-0,1232924|0,4556811
0,1431601|-0,1170954|0,4961383
0,1460225|-0,1399852|0,5069723
0,1480717|-0,1556222|0,5028915
0,1776368|-0,1695433|0,4431416
0,1667002|-0,125376|0,4601857
0,1625894|-0,1279994|0,4959158
0,1618893|-0,1489954|0,4927695
0,1613188|-0,1624454|0,4810236
0,1860727|-0,169069|0,444965
0,1837188|-0,1272632|0,4676552
0,179389|-0,1306803|0,4909251
0,1759713|-0,1480494|0,490283
0,1716639|-0,1583631|0,4819364
#END#
#START#
-0,04784139|0,08109274|0,1688811
0,09751697|0,02008571|0,4459224
0,08464591|0,06173556|0,4614842
0,07335596|0,0273574|0,4549677
0,0377662|0,04430016|0,4686353
0,01643042|0,06167406|0,4823458
0,001522891|0,06939693|0,4888062
0,08222254|0,03265311|0,4544206
0,04901322|0,08022348|0,4639981
0,03478621|0,1154833|0,4812877
0,0272137|0,1340591|0,4914207
0,02336434|0,1463945|0,498213
0,08959988|0,03478879|0,4546143
0,0688682|0,0842892|0,4650224
0,05970725|0,09048619|0,5047666
0,06148035|0,06759644|0,5158312
0,06392439|0,0519594|0,5119739
0,09927323|0,03803834|0,4554531
0,08669913|0,0822056|0,4713277
0,07906266|0,07958225|0,5064734
0,07867825|0,05858625|0,5032732
0,07927626|0,04513626|0,4915286
0,1074865|0,03851263|0,4581046
0,1028924|0,08031846|0,4804493
0,09627463|0,07690135|0,5031745
0,09293753|0,05953217|0,5021964
0,08947977|0,04921851|0,4934636
#END#
